,GEOID,popdensity,medhouseholdincome,pct_blk,hispanic,pct_owner_occ,education
1,1001,92.86035435,58786,0.191394928,0.027681159,0.754067554,0.113114137
2,1003,130.9001109,55962,0.094970376,0.044943226,0.725211807,0.097354224
3,1005,29.13207453,34186,0.475758281,0.042898146,0.667617108,0.269685798
4,1007,36.19036537,45340,0.222754916,0.024281973,0.755815416,0.167934094
5,1009,89.39596695,48695,0.014953595,0.091265504,0.805635369,0.198374845
6,1011,16.62146055,32152,0.76246136,0.004926584,0.687850467,0.247747748
7,1013,25.77767632,39109,0.452184769,0.003345818,0.702744082,0.154161866
8,1015,189.9724184,45197,0.205702966,0.036516708,0.687752213,0.159474316
9,1017,56.70193263,39872,0.39375037,0.022704429,0.706452307,0.186004074
10,1019,46.70632035,41014,0.049007852,0.015394732,0.785337851,0.197718631
11,1021,63.40493372,45182,0.094422946,0.077760073,0.765672183,0.177961266
12,1023,14.31365725,34884,0.427533461,0.005583174,0.829526083,0.185883849
13,1025,19.69211101,36127,0.458153934,0.001968262,0.773531973,0.188203912
14,1027,22.1505382,41225,0.147779937,0.031021079,0.752380952,0.245018848
15,1029,26.67014947,40188,0.026308743,0.024233498,0.77440163,0.226328387
16,1031,75.5365031,53155,0.172145531,0.069197473,0.6747947,0.138433776
17,1033,91.93710045,47558,0.158087898,0.024754565,0.727747771,0.155701641
18,1035,14.71895749,33177,0.477145597,0.008390603,0.753422222,0.192472875
19,1037,16.67671288,38301,0.342054353,0.004606172,0.802252816,0.203523694
20,1039,36.24362153,40601,0.129206715,0.016170919,0.739166828,0.171344277
21,1041,22.77198786,39812,0.230652723,0.019834115,0.732661005,0.216124031
22,1043,112.0304464,42558,0.012124452,0.043043019,0.749874466,0.18186744
23,1045,87.78319465,45960,0.197929144,0.062328698,0.615449788,0.141753041
24,1047,40.89877632,31602,0.704739064,0.010292538,0.624296765,0.193045113
25,1049,91.62326973,39233,0.014101124,0.143539326,0.75195589,0.258877099
26,1051,131.3167491,59347,0.214278678,0.02889967,0.773188227,0.13619326
27,1053,39.49141091,35000,0.319331333,0.022449636,0.726495726,0.184556133
28,1055,192.378535,44023,0.15749133,0.037692225,0.721952612,0.154830197
29,1057,26.42266553,37458,0.119264396,0.017184203,0.742394366,0.175812921
30,1059,49.7574125,40459,0.044004819,0.169076152,0.698437246,0.232317894
31,1061,46.11317809,38142,0.095466385,0.038767883,0.748260073,0.209216045
32,1063,13.02277935,21804,0.796700688,0.016971279,0.72848034,0.241042345
33,1065,23.11704541,30571,0.587626788,0.008732451,0.770923003,0.163538874
34,1067,30.48343424,48610,0.277330063,0.026162112,0.784386617,0.198241144
35,1069,179.9628192,45496,0.269070071,0.032936599,0.65735068,0.143114173
36,1071,48.32547096,39816,0.034533727,0.028890083,0.756565797,0.17531229
37,1073,593.7430419,51979,0.426891067,0.037957726,0.649388393,0.102566788
38,1075,23.0357113,36756,0.111820857,0.015646307,0.732262822,0.175983018
39,1077,138.5982103,46265,0.101139493,0.026051736,0.696122027,0.125794195
40,1079,48.02650059,44515,0.109342498,0.021313798,0.803574044,0.210258602
41,1081,262.1858647,48056,0.230244778,0.036820331,0.614237994,0.095264665
42,1083,166.1782768,56460,0.133989597,0.058881056,0.76915983,0.157448596
43,1085,14.29792919,30833,0.742575225,0.006838609,0.784237132,0.225056689
44,1087,31.29637005,32074,0.826073265,0.017214233,0.634545241,0.182529872
45,1089,446.0647679,63417,0.240552635,0.048366708,0.684135115,0.088672396
46,1091,20.00024317,32809,0.538335551,0.005885966,0.750087873,0.16209421
47,1093,40.36566907,35392,0.036609378,0.025095945,0.728954233,0.2033811
48,1095,168.1475212,42490,0.025813232,0.136223659,0.707009215,0.190921375
49,1097,337.2843596,46166,0.355554805,0.028874328,0.669542715,0.13772826
50,1099,20.97373098,30141,0.414977687,0.014038676,0.768070328,0.163255625
51,1101,288.9734769,47990,0.576652081,0.034145439,0.614340805,0.144266272
52,1103,205.525481,49751,0.127835328,0.08135357,0.715181799,0.166616015
53,1105,13.18135727,23561,0.694497154,0.009382248,0.694704839,0.219260533
54,1107,23.03080456,37458,0.412208099,0.045915854,0.761108337,0.19423275
55,1109,49.70206145,34678,0.380115558,0.007873544,0.598410295,0.190050888
56,1111,38.88403851,41449,0.20142642,0.029458669,0.742143169,0.212225187
57,1113,90.79223629,40978,0.428718671,0.053596276,0.599934052,0.166752246
58,1115,138.2347251,54887,0.094518132,0.023927336,0.806665823,0.152476194
59,1117,268.991987,75761,0.120490767,0.057393461,0.798263851,0.078495628
60,1119,14.36676731,23132,0.719753562,0.001001155,0.692485344,0.157546449
61,1121,109.3455492,41012,0.322844908,0.02256563,0.72627783,0.190139339
62,1123,56.71312241,43361,0.274264199,0.02347672,0.725934648,0.195262753
63,1125,156.1210489,52221,0.316468894,0.036064652,0.599663782,0.115621619
64,1127,81.53365798,41748,0.062130774,0.023956088,0.757743404,0.191355005
65,1129,15.40731919,40794,0.245508622,0.010935528,0.846108316,0.195570669
66,1131,12.16618709,27237,0.694883893,0.006476085,0.799063336,0.230705164
67,1133,38.94917013,38504,0.003769634,0.030743455,0.769261045,0.218517225
68,2013,0.490326895,69706,0.042043796,0.101021898,0.515370705,0.135760334
69,2016,1.308475153,85517,0.042782609,0.138782609,0.322607261,0.111760409
70,2020,173.4903815,83280,0.055516156,0.090665019,0.598936012,0.061809223
71,2050,0.444002159,54212,0.006596452,0.023780488,0.580950333,0.185801385
72,2060,1.846555856,84688,0.004494382,0.035955056,0.520094563,0.055813953
73,2068,0.176625564,84196,0.008064516,0.004032258,0.749379653,0.01561524
74,2070,0.271389942,58750,0.013467337,0.034773869,0.597568778,0.127498277
75,2090,13.59605231,77095,0.04508645,0.07978686,0.58752504,0.054675119
76,2100,1.073995481,64342,0.000397141,0.038522637,0.7154047,0.030448718
77,2105,0.325176327,63603,0.031894934,0.066604128,0.682365827,0.085119048
78,2110,11.95652385,88213,0.010052583,0.065666564,0.622794781,0.039058677
79,2122,3.633500357,66684,0.006355204,0.040793542,0.733089662,0.072051047
80,2130,2.842140411,70356,0.007461605,0.050782382,0.579830349,0.073173278
81,2150,2.06323702,78281,0.002637556,0.089310572,0.571922246,0.10120674
82,2164,0.057520278,46406,0.006545455,0.013818182,0.634719711,0.144705882
83,2170,4.186452799,75905,0.010834686,0.047784737,0.759835344,0.07630117
84,2180,0.432086972,58987,0.008967254,0.025491184,0.540319716,0.159269406
85,2185,0.110296725,75431,0.008574053,0.021128917,0.476589453,0.102304147
86,2188,0.216858589,62949,0.01124903,0.011507629,0.506513809,0.181318681
87,2195,1.122165929,66907,0.007066052,0.103533026,0.686053784,0.102576112
88,2198,1.229923057,54191,0.003707136,0.037689218,0.691886964,0.098389982
89,2220,3.044597165,71534,0.011787594,0.064774548,0.578279267,0.060403777
90,2230,2.445089564,72237,0.012252592,0.051837889,0.552752294,0.063040791
91,2240,0.277004846,71541,0.006835369,0.055410122,0.67354889,0.097867565
92,2261,0.271786594,82306,0.002687883,0.05010214,0.660363086,0.040061872
93,2275,0.971837296,57583,0.000805153,0.048711755,0.663817664,0.1168
94,2282,0.090381482,65833,0.002902758,0.07256894,0.566666667,0.082039911
95,2290,0.037197362,40000,0.001292705,0.024192059,0.714479026,0.143311182
96,4001,6.387206196,32963,0.007172618,0.062148709,0.752009134,0.204497366
97,4003,20.33569961,48649,0.037488419,0.353170361,0.682414234,0.128219786
98,4005,7.53178705,57616,0.01332934,0.140254035,0.608914388,0.103690985
99,4007,11.2232643,42092,0.00593633,0.187116105,0.761772727,0.146784752
100,4009,8.195626044,51352,0.019852689,0.328757359,0.727428058,0.143597807
101,4011,5.159237253,60962,0.022411616,0.464436027,0.499686324,0.110495382
102,4012,4.603970108,33333,0.008212164,0.271194628,0.768862796,0.226649906
103,4013,462.3503687,61606,0.054700225,0.308208231,0.644893003,0.126094304
104,4015,15.45657889,43266,0.010977172,0.162478647,0.699402707,0.147265986
105,4017,10.92511801,40054,0.008868037,0.113417046,0.719389758,0.171751396
106,4019,110.9762881,51037,0.035277262,0.369537972,0.640585602,0.116784857
107,4021,78.21827693,55550,0.044748774,0.298705569,0.761438013,0.145571552
108,4023,37.68234006,40467,0.005323716,0.835029195,0.675519855,0.243841522
109,4025,27.65521589,50180,0.00567117,0.144499099,0.708073441,0.096750537
110,4027,37.69242298,44058,0.021642793,0.633549697,0.691756604,0.278644539
111,5001,18.32913668,39466,0.258055617,0.030567204,0.653341661,0.169979163
112,5003,22.19364934,39635,0.256756099,0.053415786,0.725727325,0.176930807
113,5005,74.3691413,41481,0.001795289,0.022489629,0.764241519,0.11840359
114,5007,305.4379583,64141,0.016831416,0.164402657,0.681947202,0.119167486
115,5009,63.20080592,43262,0.004183652,0.024109633,0.730224868,0.130052792
116,5011,16.86298796,39510,0.290098648,0.151077822,0.701904558,0.180410995
117,5013,8.276033999,44022,0.216262976,0.039600154,0.777630416,0.173066667
118,5015,44.2617256,43505,0.012012766,0.149962348,0.713069429,0.14191184
119,5017,16.79168243,33051,0.541381858,0.053574728,0.645119022,0.192772685
120,5019,25.84653706,39752,0.240071476,0.046906411,0.64237732,0.107931689
121,5021,23.55249916,33935,0.006174889,0.019918996,0.7247626,0.193441693
122,5023,45.56635144,43391,0.00554895,0.024494649,0.768640549,0.152759264
123,5025,13.76100862,42460,0.112326769,0.018721128,0.793032787,0.113939607
124,5027,31.19141824,36148,0.349531224,0.027205759,0.667076545,0.15013587
125,5029,37.85443837,41196,0.109155266,0.038840524,0.747607231,0.141104715
126,5031,149.4429449,45868,0.138333601,0.049696786,0.606661125,0.108843336
127,5033,105.2134534,46619,0.015655013,0.075473812,0.735744445,0.148420927
128,5035,80.29922302,39002,0.485361027,0.024687328,0.578419006,0.175651335
129,5037,27.57718526,43838,0.194611131,0.019414049,0.679091688,0.171996166
130,5039,11.13603087,36628,0.416173305,0.030812702,0.692378049,0.163629461
131,5041,15.47520682,30234,0.470766383,0.05871961,0.595940613,0.211742424
132,5043,22.33531853,43014,0.288239109,0.032915361,0.653804348,0.148703956
133,5045,188.9271223,51930,0.113579924,0.040484904,0.641667058,0.086686189
134,5047,29.20281267,39463,0.009673791,0.030652418,0.768367202,0.174424383
135,5049,19.63650842,36184,0.005848917,0.015075377,0.803117783,0.154490882
136,5051,145.0614951,43146,0.081702206,0.055282005,0.693711275,0.116150941
137,5053,28.62575694,51920,0.02991264,0.026595156,0.776575797,0.085240916
138,5055,77.24443389,47497,0.016135177,0.027878,0.682861492,0.126813668
139,5057,30.26455236,41355,0.304886911,0.126532837,0.670437832,0.189993051
140,5059,54.47859987,41262,0.120286396,0.03424821,0.760818067,0.145782932
141,5061,22.74859403,35900,0.206214056,0.121816416,0.70195713,0.170838972
142,5063,48.77351381,43523,0.018597037,0.061855947,0.714335348,0.142220985
143,5065,23.35372224,40218,0.018732945,0.022273029,0.799685919,0.14921983
144,5067,27.17589462,33174,0.124412192,0.028156749,0.668649613,0.210987584
145,5069,80.94263729,38289,0.566412019,0.020333977,0.638208707,0.139674234
146,5071,39.84462121,37170,0.016127192,0.137955955,0.712698736,0.206260125
147,5073,13.08933401,32412,0.366305134,0.024873463,0.753968254,0.182640145
148,5075,28.36738322,38528,0.010378547,0.014397984,0.692995099,0.14508691
149,5077,15.59527456,28367,0.56533305,0.017769738,0.610927152,0.269820218
150,5079,24.38837426,45166,0.313399051,0.037677985,0.748989779,0.187273262
151,5081,23.32953529,45388,0.222436982,0.008617218,0.738680466,0.118416562
152,5083,30.71857097,39748,0.01346693,0.029507745,0.752182904,0.149054505
153,5085,93.60745408,57509,0.06064593,0.04426225,0.737339395,0.11285062
154,5087,19.26988634,43891,0.005411794,0.055735258,0.786200194,0.203153316
155,5089,27.53646457,35518,0.008821024,0.022265482,0.799622183,0.131321239
156,5091,69.93285192,41903,0.247811879,0.032107681,0.635460828,0.140163356
157,5093,47.55977102,37237,0.351847961,0.04034461,0.578265036,0.192754887
158,5095,11.93977252,35190,0.39964133,0.027452062,0.627693192,0.228616168
159,5097,11.5307164,37855,0.002223952,0.04258868,0.8055,0.217799642
160,5099,13.66049034,37635,0.346800948,0.002843602,0.719502299,0.132224462
161,5101,9.56023173,39896,0.000254842,0.009301733,0.811257351,0.17356382
162,5103,32.89666572,34887,0.41085207,0.022649963,0.679996365,0.144292893
163,5105,18.71432319,46071,0.018988568,0.028773494,0.79616307,0.166389812
164,5107,27.36243748,29263,0.626300305,0.018020385,0.552349547,0.215981846
165,5109,17.99467334,37406,0.03284604,0.065044412,0.749607359,0.15219113
166,5111,31.71849789,39277,0.047767523,0.029392201,0.650297314,0.193676858
167,5113,23.51435637,37035,0.004513217,0.065416853,0.771597633,0.153595235
168,5115,78.3298794,41914,0.029774998,0.087408082,0.684879887,0.151564707
169,5117,12.72485263,41846,0.130155264,0.007399321,0.741112619,0.177829873
170,5119,518.7845335,50093,0.36473061,0.061195081,0.597246366,0.095591109
171,5121,26.98933429,36870,0.011418508,0.019542124,0.732840115,0.172888816
172,5123,41.42376435,35356,0.556172511,0.026926295,0.583714642,0.193565976
173,5125,163.0926323,62152,0.070274301,0.046191392,0.778094158,0.095690841
174,5127,11.70153096,35509,0.002681479,0.075847539,0.740613553,0.211496902
175,5129,11.89628713,36390,0.0068156,0.023097312,0.763570229,0.155142759
176,5131,239.964414,43240,0.069644833,0.140121292,0.619286679,0.168340609
177,5133,30.41383354,46667,0.050834642,0.331704764,0.710962343,0.257172227
178,5135,28.19811405,33708,0.006982339,0.021885818,0.785597826,0.164342468
179,5137,20.52207044,36162,0.000723124,0.018961915,0.777840376,0.204150737
180,5139,38.23143971,44000,0.326487466,0.03875969,0.714353136,0.152479781
181,5141,23.5069713,36897,0.004854951,0.030448334,0.778824163,0.141890791
182,5143,242.6067918,49629,0.035658494,0.166508408,0.559818822,0.150336921
183,5145,76.13407002,43822,0.040683214,0.042916603,0.684036535,0.146357746
184,5147,11.35000858,31023,0.277027027,0.001801802,0.636247607,0.199703515
185,5149,23.19428049,42361,0.025123998,0.199972187,0.700693515,0.199462032
186,6001,2229.341278,92574,0.107766016,0.224530632,0.534253712,0.120402558
187,6003,1.552136942,64688,0.007853403,0.091623037,0.718309859,0.110969388
188,6005,63.62424344,61198,0.020883449,0.135663116,0.746997049,0.09701897
189,6007,138.7580261,48443,0.015312122,0.1601145,0.581969458,0.106991683
190,6009,44.34829116,58151,0.006676246,0.117099591,0.768823467,0.096295012
191,6011,18.65287027,56704,0.016865449,0.589591875,0.611961451,0.306146399
192,6013,1580.369693,93712,0.085888602,0.254226131,0.671092593,0.106201906
193,6015,27.25439159,45258,0.028624562,0.194719953,0.617139396,0.189535422
194,6017,109.2966905,80582,0.008003814,0.126598486,0.731825755,0.069026693
195,6019,164.161083,51261,0.04843119,0.52744216,0.548361905,0.247087619
196,6021,21.23121564,47395,0.009140768,0.41237409,0.62244898,0.246931489
197,6023,38.05030754,45528,0.011674327,0.11313417,0.550052649,0.096556675
198,6025,43.16014207,45834,0.025474986,0.837988858,0.559072589,0.310303828
199,6027,1.773530579,52874,0.008902405,0.217141277,0.636228103,0.111597705
200,6029,108.5864848,52479,0.054559579,0.52753572,0.60024351,0.26232663
201,6031,107.9441246,53865,0.064547726,0.540756289,0.541532268,0.2628871
202,6033,51.05270218,42475,0.024349941,0.200006236,0.658128673,0.148122602
203,6035,6.867181589,56362,0.087798621,0.18707712,0.655199841,0.172085753
204,6037,2488.04217,64251,0.081598609,0.484608616,0.476597277,0.213384026
205,6039,72.54045506,52884,0.032423087,0.572893886,0.640072027,0.281173014
206,6041,500.1401936,110217,0.021932807,0.158800592,0.626266835,0.067612745
207,6043,12.10631237,51199,0.009464082,0.108836944,0.67944885,0.096346731
208,6045,24.93253411,49233,0.006073986,0.247981057,0.589526399,0.131086264
209,6047,138.9776309,50129,0.032600576,0.589032798,0.544618069,0.306472025
210,6049,2.263980611,45149,0.016670396,0.144551354,0.685531496,0.14380629
211,6051,4.648779392,63018,0.00740793,0.272752928,0.55963939,0.112626967
212,6053,132.0081948,66676,0.025853393,0.583058641,0.508765661,0.287096398
213,6055,187.8096905,84753,0.020401338,0.339336796,0.626012767,0.149358583
214,6057,103.4627066,63240,0.006610019,0.093660437,0.719772678,0.057880359
215,6059,3991.117153,85398,0.017297362,0.34138207,0.592590914,0.148890641
216,6061,270.1198427,84357,0.016304591,0.138124643,0.710436035,0.054252061
217,6063,7.32417932,53270,0.010374886,0.087116958,0.694552746,0.060568261
218,6065,330.6004197,63948,0.064425755,0.484422348,0.673523154,0.18317193
219,6067,1564.393911,63902,0.098716377,0.22981438,0.574929224,0.126300649
220,6069,42.78702707,81977,0.007405413,0.593240878,0.650223148,0.201124068
221,6071,106.4099731,60164,0.083545431,0.528147482,0.627144721,0.204891752
222,6073,784.4868322,74855,0.050384624,0.335144102,0.543788787,0.128636812
223,6075,18550.01504,104552,0.052183568,0.152464703,0.357553693,0.115158995
224,6077,525.8907021,61145,0.071049095,0.411432754,0.591934216,0.211473539
225,6079,85.27385077,70699,0.018706365,0.223843954,0.59716123,0.091292966
226,6081,1707.267666,113776,0.023303544,0.246759843,0.593824781,0.108302808
227,6083,162.2347735,71657,0.019439399,0.450851629,0.526565051,0.190062634
228,6085,1488.833846,116178,0.025001561,0.257754136,0.57645762,0.119116846
229,6087,615.071665,78041,0.009482585,0.334871149,0.574733718,0.13598524
230,6089,47.43411955,50905,0.012334925,0.098305274,0.6436329,0.092000856
231,6091,3.0739728,48125,0.002047782,0.110580205,0.718623482,0.06695279
232,6093,6.93451377,44200,0.014515388,0.122553973,0.647475006,0.100056618
233,6095,533.6146205,77609,0.140984653,0.26088523,0.632401699,0.120242414
234,6097,318.1784125,76753,0.015878177,0.265271275,0.604224405,0.11965036
235,6099,360.4927701,57387,0.028803952,0.456095946,0.601549824,0.216711089
236,6101,159.116358,56955,0.020923732,0.306179072,0.611127016,0.220134681
237,6103,21.48876073,42899,0.007432187,0.246524545,0.646400471,0.156136059
238,6105,4.045604516,38497,0.006764111,0.072306018,0.704257768,0.093517961
239,6107,95.44986098,47518,0.015909589,0.640963609,0.58753222,0.302315728
240,6109,24.28427684,56493,0.017169769,0.121022769,0.698275862,0.095712861
241,6111,460.313416,84017,0.017491794,0.424492284,0.652510115,0.155615554
242,6113,211.8568348,65923,0.027137787,0.315424441,0.52793769,0.136289715
243,6115,119.4484796,52624,0.032214907,0.278039023,0.595219484,0.179614839
244,8001,426.2326044,67575,0.033179445,0.396847812,0.657117401,0.169985447
245,8003,22.75754027,39191,0.011615179,0.458647531,0.608340284,0.135103926
246,8005,797.8772833,73925,0.106524406,0.19060865,0.640682824,0.076465679
247,8007,9.560901486,50753,0.019290363,0.183684537,0.74938295,0.079718281
248,8009,1.394530965,37500,0.009823183,0.10693236,0.728189911,0.15237366
249,8011,3.83979844,34392,0.039593734,0.319848511,0.668122271,0.142322097
250,8013,441.9622157,78642,0.008806031,0.137887425,0.62860855,0.049463903
251,8014,2003.430911,89624,0.011645493,0.122035693,0.723685439,0.032117559
252,8015,18.91052812,54580,0.019098309,0.10097057,0.724773056,0.070832782
253,8017,1.146621359,55227,0.000980873,0.170181462,0.760814249,0.098814229
254,8019,23.74003314,69936,0.010981981,0.065891886,0.766872624,0.016746086
255,8021,6.324264902,34746,0.004421518,0.529968067,0.772289929,0.134125637
256,8023,3.003451257,30593,0.004610795,0.625711961,0.770967742,0.215321681
257,8025,7.149897381,37586,0.036589698,0.310301954,0.712098009,0.152297367
258,8027,6.281965224,44644,0.025646552,0.095689655,0.811428571,0.070434298
259,8029,26.56988592,44512,0.009589402,0.151420286,0.753286625,0.096236389
260,8031,4523.521332,63793,0.093567074,0.302644729,0.499906882,0.12896996
261,8033,1.725130816,41714,0,0.05866377,0.808676307,0.081676136
262,8035,391.0919899,115314,0.013572155,0.085200265,0.806034229,0.020195122
263,8037,32.26964121,84685,0.00965837,0.296925879,0.641661468,0.107118448
264,8039,13.59499793,96658,0.004848581,0.067284,0.880906921,0.033415703
265,8041,323.5566368,65334,0.062895897,0.168078901,0.64542145,0.062865596
266,8043,30.65864259,46296,0.041168461,0.131611421,0.749065251,0.097294771
267,8045,19.86081798,72898,0.003997403,0.28164611,0.659020581,0.122177544
268,8047,39.48756693,75120,0.002532073,0.092505064,0.769918699,0.024255319
269,8049,8.15949552,70469,0.008097703,0.084494889,0.688978204,0.044951712
270,8051,5.105388483,54979,0.006228457,0.092640745,0.598526703,0.028048896
271,8053,0.785875251,52188,0,0.05808656,0.693370166,0.062068966
272,8055,4.137582701,36705,0.005772444,0.345435212,0.713420465,0.08549323
273,8057,0.803114182,48828,0,0.195987654,0.662557781,0.123966942
274,8059,746.3065613,78943,0.01163865,0.152785545,0.706550238,0.055845159
275,8061,0.819662574,39784,0.011732229,0.053830228,0.693053312,0.041009464
276,8063,3.533394648,51046,0.025540275,0.192010478,0.710994075,0.11548459
277,8065,20.12377658,46918,0.001054713,0.309294661,0.669488656,0.144922232
278,8067,32.61043636,64372,0.004736756,0.127547594,0.668815166,0.050062387
279,8069,130.2742415,67664,0.009684736,0.113327675,0.654565859,0.042453235
280,8071,2.970720591,41945,0.008533747,0.42055152,0.700657895,0.121857609
281,8073,2.15233351,49423,0.095890411,0.216834895,0.665811088,0.09651277
282,8075,11.79654004,48922,0.009313477,0.158744064,0.678513732,0.104505972
283,8077,45.05933726,53683,0.006886758,0.144195256,0.714450469,0.099231511
284,8079,0.939759048,61058,0.021871203,0.095990279,0.828169014,0.032122905
285,8081,2.753402905,52807,0.011485452,0.151837672,0.695882891,0.090765231
286,8083,12.7672065,46797,0.002007025,0.124358331,0.723745375,0.105387316
287,8085,18.41552139,48739,0.003755937,0.205389164,0.723428779,0.112468938
288,8087,22.06751734,51626,0.033761546,0.359096861,0.649990286,0.199237265
289,8089,14.52129338,34136,0.013697135,0.41675307,0.649372493,0.146442833
290,8091,8.718764653,62230,0,0.042566709,0.740850643,0.016145833
291,8093,7.92746096,66861,0.002817387,0.060430083,0.845971564,0.029602835
292,8095,6.276849767,50724,0.002779064,0.218619731,0.71797691,0.117936118
293,8097,18.44963186,71244,0.016583841,0.099223854,0.601570167,0.036708675
294,8099,7.356002997,40097,0.011118487,0.376037172,0.66443769,0.178648959
295,8101,69.01886347,44634,0.021465221,0.428921881,0.670901353,0.105582069
296,8103,2.007168305,55543,0.003866976,0.100541377,0.708349074,0.07225156
297,8105,12.44692486,38639,0.008633601,0.444542331,0.673362628,0.156947162
298,8107,10.53086675,74273,0.007759106,0.069952561,0.698948645,0.032494129
299,8109,2.041311475,34410,0,0.365800866,0.689772727,0.195615155
300,8111,1.403821072,46563,0,0.088235294,0.610465116,0.07112069
301,8113,6.192487048,64478,0.002008032,0.102911647,0.567747539,0.049531459
302,8115,4.288022023,45188,0.012765957,0.135744681,0.707227813,0.098583235
303,8117,50.0200421,77589,0.009366065,0.14302146,0.644206228,0.067290455
304,8119,43.28777415,65382,0.007921038,0.063534193,0.809790923,0.042224907
305,8121,1.92210539,49375,0.013842975,0.097933884,0.722727273,0.075438075
306,8123,74.0601302,70908,0.011625661,0.292494994,0.695363127,0.119285885
307,8125,4.258608246,48394,0.023636905,0.229516337,0.680161943,0.118731118
308,9001,1511.041312,92969,0.113533358,0.193417045,0.685949724,0.101107839
309,9003,1217.38758,72321,0.136469102,0.17634929,0.655315316,0.104699845
310,9005,198.8365656,78314,0.019275423,0.059776759,0.762721816,0.074106507
311,9007,442.3689316,84761,0.05297243,0.060201508,0.743668343,0.058236245
312,9009,1421.544463,67128,0.132354054,0.176136542,0.634283203,0.099361922
313,9011,404.2475964,71368,0.05861329,0.103250137,0.677377472,0.081021778
314,9013,368.6337578,84916,0.030548229,0.053454442,0.752721332,0.054396579
315,9015,227.2023402,64774,0.022687879,0.114709365,0.693483597,0.1135025
316,10001,298.3018265,58775,0.253354841,0.069670865,0.714124556,0.128643684
317,10003,1302.163754,70996,0.24968431,0.097401884,0.697381212,0.085381912
318,10005,234.5190296,60853,0.122947982,0.09139109,0.785618889,0.122767734
319,11001,11196.44729,82604,0.469419925,0.109242102,0.420142703,0.094059111
320,12001,300.5569133,49078,0.199857115,0.095873805,0.544868479,0.076051262
321,12003,47.47727117,61769,0.137124348,0.024257693,0.776675787,0.154670668
322,12005,240.554732,51829,0.109698491,0.062762355,0.631330547,0.096796657
323,12007,91.77710399,46197,0.198413581,0.039586345,0.763266167,0.217005337
324,12009,568.2959747,54359,0.100726758,0.100024618,0.735075667,0.080215382
325,12011,1587.236674,57333,0.284666326,0.290500332,0.665744475,0.111641338
326,12013,25.45943812,38609,0.125450014,0.057947937,0.768030034,0.219448222
327,12015,259.804788,49225,0.055014298,0.07031771,0.79698787,0.09706652
328,12017,245.8927266,41424,0.029233963,0.055022469,0.823012764,0.119283734
329,12019,342.8493362,62653,0.102840934,0.096661215,0.764144087,0.088883689
330,12021,182.240844,65675,0.069674271,0.274951775,0.722028248,0.135939718
331,12023,86.64686253,44491,0.177353303,0.05961942,0.730243374,0.133120007
332,12027,57.16909342,35057,0.121431907,0.3118767,0.719702927,0.273284976
333,12029,23.31141881,38237,0.082983513,0.039362414,0.822197593,0.206709782
334,12031,1211.903606,53473,0.296278303,0.093249617,0.616373193,0.104538362
335,12033,474.1797796,49286,0.219441966,0.055511328,0.648823965,0.091602944
336,12035,220.8401376,53872,0.105731806,0.101064972,0.76608993,0.07980552
337,12037,21.52847888,42855,0.13761077,0.054447853,0.743770569,0.197189382
338,12039,89.12729097,40922,0.557576548,0.101245192,0.733659745,0.206611056
339,12041,50.37271643,42357,0.063014476,0.056656259,0.838261722,0.140706476
340,12043,16.56780253,39879,0.139265135,0.208785452,0.777410104,0.244033413
341,12045,29.00963992,44291,0.187542822,0.047337278,0.747516401,0.150940297
342,12047,27.7726007,34583,0.345013666,0.093349219,0.743773013,0.238626271
343,12049,42.70576311,37594,0.077530483,0.43462612,0.695330503,0.242336778
344,12051,34.70522319,40728,0.115159369,0.528796072,0.692224532,0.342653747
345,12053,386.2834606,46030,0.050942549,0.128667294,0.80526866,0.125985059
346,12055,100.3312398,37314,0.091869815,0.195933438,0.770584922,0.152600356
347,12057,1349.30661,56137,0.1662215,0.280283389,0.609284223,0.116022519
348,12059,40.57600755,38608,0.068450849,0.027431806,0.776448191,0.225659626
349,12061,300.2975025,52336,0.090188364,0.122609018,0.7482385,0.11271089
350,12063,52.79183594,39002,0.271084337,0.047738901,0.739507378,0.192960136
351,12065,23.58401839,48173,0.345125842,0.040056717,0.773290825,0.17928506
352,12067,16.09298892,39543,0.160910339,0.144441903,0.757751938,0.238691832
353,12069,352.7329577,51884,0.105163972,0.149274515,0.765131216,0.106864328
354,12071,919.6700575,54691,0.086031455,0.207486235,0.71002394,0.1199704
355,12073,432.0102204,51201,0.31045949,0.062651422,0.544350804,0.063629573
356,12075,35.73634319,37634,0.086709542,0.08180476,0.801938552,0.157348051
357,12077,10.01125598,37363,0.150268978,0.057860132,0.756039604,0.18628267
358,12079,26.52307131,35509,0.387463462,0.052289704,0.742591267,0.193085502
359,12081,502.7424061,56036,0.086528662,0.161868435,0.713318451,0.10767165
360,12083,219.3207418,43361,0.125974895,0.127424499,0.762927842,0.126575095
361,12085,289.7682624,57959,0.057633852,0.133861316,0.769902502,0.094509933
362,12086,1429.345077,48982,0.177489656,0.679666774,0.557875003,0.185075107
363,12087,77.64299701,67023,0.07073698,0.238532591,0.567010941,0.086912752
364,12089,124.2188964,66297,0.060636898,0.040420462,0.779641592,0.086269518
365,12091,215.7949891,62048,0.097968984,0.090257401,0.650672156,0.08168549
366,12093,52.74889368,40367,0.086981169,0.251823918,0.726753729,0.249717155
367,12095,1464.963498,54335,0.209804919,0.309056808,0.578290233,0.115120365
368,12097,255.0692505,50063,0.115099861,0.52976354,0.646126508,0.132391202
